endTime,artistName,trackName,msPlayed,track_id
2020-07-10 01:36,Róisín Murphy,Narcissus - Extended Mix,460323,2uBM73iXDkTbisGeR5UEw5
2020-07-10 01:43,Amtrac,Madness To Mayhem,416068,5KNxP5oVDzSjtrpnjbFxIZ
2020-07-10 01:46,Jordan Rakei,Signs,178723,6b4QDa2UGHChUxiLZ1BAls
2020-07-10 01:49,Georgia,Started Out,221621,7l5Z2grGc47Hs84Zm7XobV
2020-07-10 01:56,Confidence Man,Does It Make You Feel Good? - Greg Wilson & Ché Wilson Remix,397648,0uMJP6WWpVirk5V7SsIV42
2020-07-10 18:42,Eric Clapton,Hello Old Friend - Live At Hammersmith Odeon,237706,1r0hiSfbrL7pubWLhoBrQp
2020-07-10 18:46,Eric Clapton,Sign Language - Live At Hammersmith Odeon,237453,1cKHZjWiJGCFItwklmhukF
2020-07-10 18:50,Eric Clapton,Alberta - Live At Hammersmith Odeon,245520,1meXFERDt3upM5RyQ90950
2020-07-11 00:23,Eric Clapton,Tell The Truth - Live At Hammersmith Odeon,167725,1UgkglgAQ7QW5Fe0lAtJKn
2020-07-11 00:26,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-11 00:29,Phoebe Bridgers,I See You,190093,6Xa2Y4EP6wossxPv1kUy2c
2020-07-11 00:33,Adam Melchor,Real Estate,216000,2VvTMIXG760UiG9OSiFt9j
2020-07-11 00:36,Kacey Musgraves,"Oh, What a World 2.0 - Earth Day Edition",219320,2vTnFQO21943vBiaLhv4X5
2020-07-11 00:39,Phoebe Bridgers,Kyoto,184534,49UDOG8DoBajXTJSTqfRMg
2020-07-11 00:47,Air,La femme d'argent,426614,6tEaLXZlN8b71vWV1SSsRf
2020-07-11 00:51,Yelle,Que Veux-Tu - Madeon Remix,238084,3F41lJSgsPQyUU5NDnGZJk
2020-07-11 00:53,Pomo,On My Mind,147976,7H7Usg7m2APDrNrzOZXcPH
2020-07-11 00:58,Daryl Hall,I Can't Go For That (No Can Do) - Pomo Remix,307793,0uBZvS31BoiROea01VyUG7
2020-07-11 01:03,Lone,Jaded,257900,0Ip2pWYQmo8NUxKql20QPk
2020-07-11 03:14,Lone,Jaded,31205,0Ip2pWYQmo8NUxKql20QPk
2020-07-11 03:19,Dam Swindle,"Yes, No, Maybe",332424,2jx9VNmPInE1d2m2T9eotT
2020-07-11 03:22,Snacks,Nobody Else,186982,3bBZOGE5NxoyYXeL1ISLYZ
2020-07-12 07:27,Olivier Verhaeghe,Right Thing to Decide,352015,4WHMHfnbP3yzBBUWDzgYHH
2020-07-12 07:34,Olivier Verhaeghe,Butterfly Effect,448015,0Cghrke8bSU9ukHquMJCKO
2020-07-12 07:41,Olivier Verhaeghe,L.A. Dream Team,368033,42VGWIpoG7NjlHNU5DpL6N
2020-07-12 07:46,Olivier Verhaeghe,Summer Night in Paris,352015,6Du5zMtJvEH5l90bhseLcr
2020-07-12 07:52,Olivier Verhaeghe,Right Thing to Decide,352015,4WHMHfnbP3yzBBUWDzgYHH
2020-07-12 07:57,Demuja,Turn Me On,306025,1TgQz1HSg5HeAW0zy76Rir
2020-07-12 08:06,Dj Streaks,The Best Rapper Alive,487619,4tPQDofr1qmip4bbWFs9Qf
2020-07-12 08:08,Swales,Escape,130842,5fvDe46aeb44hYDFjpgHed
2020-07-15 01:15,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:17,Amber Mark,Waiting - Demo,0,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:17,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:18,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:20,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:23,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:26,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:27,Amber Mark,Generous,88711,6bgPMgXiSvSxRS6qKn9wK4
2020-07-15 01:29,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:32,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:32,Amber Mark,Heart-Shaped Box,23010,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:34,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:37,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:37,Amber Mark,Heart-Shaped Box,8088,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:38,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 01:41,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:42,Amber Mark,Heart-Shaped Box,23266,3t9UffGSsulotQbSLrQTWY
2020-07-15 01:43,Amber Mark,What If,55263,3yhInewGeB4AzUJKyz3SUR
2020-07-15 03:49,Amber Mark,Mixer,192823,58pJZsMEPXmYX8gvXWyt3V
2020-07-15 03:51,Amber Mark,Waiting - Demo,118594,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 03:54,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 03:57,Phoebe Bridgers,I See You,190093,6Xa2Y4EP6wossxPv1kUy2c
2020-07-15 04:01,Adam Melchor,Real Estate,216000,2VvTMIXG760UiG9OSiFt9j
2020-07-15 04:05,Kacey Musgraves,"Oh, What a World 2.0 - Earth Day Edition",219320,2vTnFQO21943vBiaLhv4X5
2020-07-15 04:08,Air,La femme d'argent,19248,6tEaLXZlN8b71vWV1SSsRf
2020-07-15 04:08,Phoebe Bridgers,Kyoto,184534,49UDOG8DoBajXTJSTqfRMg
2020-07-15 04:10,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 04:13,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 04:16,Adam Melchor,Real Estate,32678,2VvTMIXG760UiG9OSiFt9j
2020-07-15 04:16,Amber Mark,Heart-Shaped Box,162,3t9UffGSsulotQbSLrQTWY
2020-07-15 04:16,Phoebe Bridgers,I See You,139,6Xa2Y4EP6wossxPv1kUy2c
2020-07-15 04:16,Phoebe Bridgers,I See You,190093,6Xa2Y4EP6wossxPv1kUy2c
2020-07-15 06:55,Amber Mark,Waiting - Demo,358242,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 18:50,Amber Mark,Waiting - Demo,18509,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 18:50,Amber Mark,Waiting - Demo,203038,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 18:53,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-15 18:54,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 18:56,Amber Mark,Waiting - Demo,83021,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 19:00,Amber Mark,My People,231997,2mN7nHZ78xasIVClB7Layc
2020-07-15 19:01,Amber Mark,1894,61646,2RhudVuGcbVnO4e349fuEB
2020-07-15 19:01,Amber Mark,Heart-Shaped Box,13248,3t9UffGSsulotQbSLrQTWY
2020-07-15 19:03,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 19:51,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-15 19:55,Hot Chip,Melody of Love,258601,48q7Pc3Zm2nPPVJPsfG30B
2020-07-15 21:02,Elder Island,I Fold You - Kassian Remix,387549,3o4vqzvU3fjJCFQZFo1Trb
2020-07-15 21:05,"Tyler, The Creator",EARFQUAKE - Channel Tres Remix,228250,6tgknDU0VMbXILuWixFKKn
2020-07-15 21:09,Amber Mark,Mixer,192823,58pJZsMEPXmYX8gvXWyt3V
2020-07-15 21:13,Hot Chip,Melody of Love,258601,48q7Pc3Zm2nPPVJPsfG30B
2020-07-16 00:38,Elder Island,I Fold You - Kassian Remix,302142,3o4vqzvU3fjJCFQZFo1Trb
2020-07-16 00:40,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-16 21:50,Amber Mark,Heart-Shaped Box,104884,3t9UffGSsulotQbSLrQTWY
2020-07-16 22:00,Majestique,Must Get There - Dubka Remix,358753,4akabTDyDj0agFz8Jat7xM
2020-07-16 22:00,Majestique,Overload,48319,5DVVE1Tr2wyVh3xtcFxRlc
2020-07-16 22:58,Majestique,Moonlight,119984,33xypxZmJx2jfWLckv1KyT
2020-07-16 23:00,Majestique,Must Get There - Dubka Remix,164350,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:03,Majestique,Must Get There - Dubka Remix,46,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:09,Majestique,Must Get There - Radio Edit,199322,4iDO33xws11JfKgkiWyLo5
2020-07-16 23:10,Majestique,Must Get There - Dubka Remix,75333,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:10,Majestique,Must Get There,5824,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:11,Majestique,Must Get There - Drop Out Orchestra Sunset Rework,13184,3yGVfRlItEG0NSCGt8b4mS
2020-07-16 23:11,Majestique,Must Get There - Radio Edit,6847,4iDO33xws11JfKgkiWyLo5
2020-07-16 23:14,Majestique,Must Get There - Radio Edit,199322,4iDO33xws11JfKgkiWyLo5
2020-07-16 23:40,Majestique,Must Get There - Dubka Remix,9829,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:40,Majestique,Must Get There - Dubka Remix,905,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:40,Majestique,Must Get There - Dubka Remix,835,4akabTDyDj0agFz8Jat7xM
2020-07-16 23:42,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-17 00:40,Amber Mark,Heart-Shaped Box,4743,3t9UffGSsulotQbSLrQTWY
2020-07-17 00:42,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-17 01:00,Amber Mark,Heart-Shaped Box,3953,3t9UffGSsulotQbSLrQTWY
2020-07-17 01:02,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-17 01:05,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-17 01:08,Phoebe Bridgers,I See You,157025,6Xa2Y4EP6wossxPv1kUy2c
2020-07-17 01:58,Phoebe Bridgers,I See You,33092,6Xa2Y4EP6wossxPv1kUy2c
2020-07-17 02:02,Adam Melchor,Real Estate,181426,2VvTMIXG760UiG9OSiFt9j
2020-07-17 19:32,Jamiroquai,Little L,96268,7hhclvecTpNxNNRCk7NUoc
2020-07-17 19:36,Majestique,Must Get There,214041,4akabTDyDj0agFz8Jat7xM
2020-07-17 19:41,Majestique,Must Get There - Dubka Remix,328082,4akabTDyDj0agFz8Jat7xM
2020-07-17 19:43,Majestique,Overload,134307,5DVVE1Tr2wyVh3xtcFxRlc
2020-07-17 23:03,Majestique,Must Get There - Dubka Remix,432693,4akabTDyDj0agFz8Jat7xM
2020-07-17 23:04,Majestique,Overload,15777,5DVVE1Tr2wyVh3xtcFxRlc
2020-07-17 23:06,Majestique,Moonlight,126538,33xypxZmJx2jfWLckv1KyT
2020-07-18 01:21,Majestique,Must Get There - Dubka Remix,1450,4akabTDyDj0agFz8Jat7xM
2020-07-18 01:21,Majestique,Must Get There,1365,4akabTDyDj0agFz8Jat7xM
2020-07-18 01:22,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-18 01:25,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-18 01:25,Phoebe Bridgers,I See You,4569,6Xa2Y4EP6wossxPv1kUy2c
2020-07-18 01:27,Air,La femme d'argent,110826,6tEaLXZlN8b71vWV1SSsRf
2020-07-18 01:27,Juniore,Le cannibale,3050,7dLWsN2EwSKeSsPANXClTl
2020-07-18 01:29,Françoise Hardy,Comment te dire adieu,3584,6g5qyQrAcoBX4X7XjxBoTO
2020-07-18 01:29,Herb Alpert & The Tijuana Brass,Ladyfingers,105706,7ubd6wvhN4TKMwQUy6hR69
2020-07-18 01:32,Rhye,The Fall,214570,35yZkNFNVosiHE6Uj0COVM
2020-07-18 01:36,Fleetwood Mac,Silver Springs - 2004 Remaster,244082,2Y8BloifAHEn6GproQgPs7
2020-07-18 01:37,Temples,Oh the Saviour,2948,7aTL6T0ajAxzZcNHAMr1Wp
2020-07-18 01:39,Bonnie Raitt,Thank You - Remastered,165461,2zLIjfjQ8kMy7WSSLmF0I2
2020-07-18 15:34,Jacob Jeffries,Long Game,254358,768PS1gbmAdOhXp660pfuB
2020-07-18 16:43,BAYNK,go with u - Louis La Roche Remix,176117,5FxcDJENpjWY6lL9CnbHgc
2020-07-18 16:44,Jacob Jeffries,What Army,2730,1c5525Z9fWDCDZTUq0dVNP
2020-07-18 16:50,Majestique,Must Get There - Dubka Remix,358753,4akabTDyDj0agFz8Jat7xM
2020-07-18 18:09,Majestique,Moonlight,487,33xypxZmJx2jfWLckv1KyT
2020-07-18 18:09,Majestique,Must Get There,140462,4akabTDyDj0agFz8Jat7xM
2020-07-18 18:57,Majestique,Moonlight,310813,33xypxZmJx2jfWLckv1KyT
2020-07-18 19:00,Majestique,Must Get There - Dubka Remix,168132,4akabTDyDj0agFz8Jat7xM
2020-07-18 19:02,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-18 19:04,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-18 19:07,Phoebe Bridgers,I See You,144045,6Xa2Y4EP6wossxPv1kUy2c
2020-07-18 19:07,Phoebe Bridgers,I See You,15904,6Xa2Y4EP6wossxPv1kUy2c
2020-07-18 19:08,Toro y Moi,Girl Like You,1365,6TFUZ8Bt1brEwomY90SKXi
2020-07-18 19:08,Chris Malinchak,Lore,3573,0QswOQrUWKn93eOYBh6wWC
2020-07-18 19:08,Sofi Tukker,Swing - Vini Vici & WHITENO1SE Remix,10880,2EoLyegTMspiWsV4mu6iXD
2020-07-18 19:08,Sofi Tukker,Swing - Vini Vici & WHITENO1SE Remix,21408,2EoLyegTMspiWsV4mu6iXD
2020-07-18 19:08,Majestique,Must Get There - Dubka Remix,8128,4akabTDyDj0agFz8Jat7xM
2020-07-18 19:08,SBTRKT,Wildfire,5151,06U3tIapsJ0X6dZx5nhLtt
2020-07-18 19:08,Maribou State,Feel Good (feat. Khruangbin),8277,3PURbsY67tLMyausOABtit
2020-07-18 19:09,SBTRKT,Wildfire,32170,06U3tIapsJ0X6dZx5nhLtt
2020-07-18 19:13,Sofi Tukker,Swing - Vini Vici & WHITENO1SE Remix,224347,2EoLyegTMspiWsV4mu6iXD
2020-07-18 19:13,Yelle,Que Veux-Tu - Madeon Remix,5157,3F41lJSgsPQyUU5NDnGZJk
2020-07-18 19:16,Fatboy Slim,Gangster Trippin - Sultan + Shepard Remix,191160,19VVmenPRBEdWwg0Vp2lKh
2020-07-18 19:23,Sofi Tukker,Swing - Vini Vici & WHITENO1SE Remix,19646,2EoLyegTMspiWsV4mu6iXD
2020-07-18 19:26,Amtrac,Radical (feat. Totally Enormous Extinct Dinosaurs) - Grum Remix,148445,4atA0HlFUlTEpkZRMJIaYv
2020-07-18 19:51,Yelle,Que Veux-Tu - Madeon Remix,0,3F41lJSgsPQyUU5NDnGZJk
2020-07-18 19:52,Yelle,Que Veux-Tu - Madeon Remix,0,3F41lJSgsPQyUU5NDnGZJk
2020-07-18 19:54,Engelwood,Nujabes Christmas Party,97642,52shfpIxv3TFGeozkD32kc
2020-07-18 19:56,Kiefer,Thinkin of,153802,05a8lAAceWGPDD2ykP9lrE
2020-07-18 20:01,Mr Twin Sister,Echo Arms,267604,45jAFoBsMJwdoLaB6BIkcJ
2020-07-18 20:04,Khruangbin,Christmas Time Is Here,206549,70zkxzNyrAp6EMVDMwp3xf
2020-07-18 20:08,The Staves,"Home Alone, Too",240233,0DspUQUTwLtKeUO3Bb7LKK
2020-07-18 20:12,Polo & Pan,Zoom Zoom,209800,1gWnuGAiTk3Q4yrIbwymUK
2020-07-18 20:14,Vince Guaraldi Trio,Skating,145640,7hK9jnESeCfc5fIHH76jKh
2020-07-18 20:18,KAYTRANADA,CHANCES,218200,439X8jGytErRiPnaoUJHju
2020-07-18 20:23,Lord Echo,Cosmic Echoes,306493,7BE24OjRGIYzdi4bKgqnu1
2020-07-18 20:26,Men I Trust,Quiet (feat. Odile),204188,2p132CMDRBL3m7M52NV2o5
2020-07-18 20:29,First Aid Kit,Have Yourself A Merry Little Christmas - Live From BBC Radio 2,131746,1upIC70GIjvJJ4iJ5i85Ny
2020-07-18 20:32,James Blake,I'll Come Too,222400,6EvUAsfncetT0RcWshHCbl
2020-07-18 20:52,Theophilus London,Whiplash,120768,3ubwpGT0gJYI9MRJcZPP0f
2020-07-18 20:53,Phoebe Bridgers,DVD Menu,69931,6Tz8qANEIf4aCGEEjcxgKg
2020-07-18 20:56,Phoebe Bridgers,Garden Song,219681,5uQRmdIqyMmKPWJcot4UmV
2020-07-18 20:59,Phoebe Bridgers,Kyoto,184524,49UDOG8DoBajXTJSTqfRMg
2020-07-18 21:03,Phoebe Bridgers,Punisher,189622,7yR6GEJsPI6kmNRvFkPuN3
2020-07-18 21:07,Phoebe Bridgers,Halloween,271266,7FQ2JgfdkBcBb3BEbu8Axf
2020-07-18 21:11,Phoebe Bridgers,Chinese Satellite,217070,60zlkOrTCHjpRTd1g6PI5y
2020-07-18 21:15,Phoebe Bridgers,Moon Song,277676,6sALLrBPX30ptG1HWH6vmW
2020-07-18 21:19,Phoebe Bridgers,Savior Complex,241640,4BNew3AqFCvABdFsYMRiyB
2020-07-18 21:23,Phoebe Bridgers,ICU,190093,38KCyQcBswyAd7xSQnDIU4
2020-07-18 21:26,Phoebe Bridgers,Graceland Too,236350,44spdItKKM7rOtKswbBG0U
2020-07-18 21:36,Phoebe Bridgers,I Know The End,581362,3cr3oAP4bQFNjZBV7ElKaB
2020-07-18 21:40,Phoebe Bridgers,Graceland Too,236350,44spdItKKM7rOtKswbBG0U
2020-07-18 21:43,Faye Webster,Right Side of My Neck,153320,5QKE7ODTNKUqo9ZAyhtZ5J
2020-07-18 21:47,Bedouine,Dusty Eyes,277773,036qOagZmh3wVTETw0KBqN
2020-07-18 22:13,Angel Olsen,New Love Cassette,56843,4SsWVvNKAHJP1T2bP6d2ut
2020-07-18 22:14,Amber Mark,Mixer,39957,58pJZsMEPXmYX8gvXWyt3V
2020-07-18 22:18,Amber Mark,Lose My Cool - Franc Moody Remix,257301,4gdQamULpFs7WeyFGfmTCZ
2020-07-18 22:22,Amber Mark,What If,215239,3yhInewGeB4AzUJKyz3SUR
2020-07-18 22:24,Amber Mark,My People,154917,2mN7nHZ78xasIVClB7Layc
2020-07-19 01:20,Amber Mark,What If,101389,3yhInewGeB4AzUJKyz3SUR
2020-07-19 03:26,Majestique,Must Get There - Dubka Remix,161332,4akabTDyDj0agFz8Jat7xM
2020-07-19 03:26,Amber Mark,Waiting - Demo,18304,6sqjaO9q52sNKJ8S4x53DD
2020-07-19 03:30,Moonchild,Cure,246146,6eJczgR1Hi9pQMcy1NEIGG
2020-07-19 03:34,Bon Entendeur,La Rua Madureira,221813,2NTZ1nzUqueH7odDcjLq5s
2020-07-19 03:37,Jungle,Busy Earnin',181772,5TloYFwzd09yWy8xkRLVUu
2020-07-19 03:41,Disclosure,Where Angels Fear To Tread,225906,1ZqeykOaDmjkldzs7XGR4b
2020-07-19 03:44,Juniore,Le cannibale,216586,7dLWsN2EwSKeSsPANXClTl
2020-07-19 03:49,Polo & Pan,Pays imaginaire,289720,7i5I4h7r2vkI2r9tgKjy0x
2020-07-19 03:53,JORDANN,Business Solutions,220146,7AQF2AOa43bMg08srt9PO3
2020-07-19 03:55,Herb Alpert & The Tijuana Brass,Ladyfingers,164546,7ubd6wvhN4TKMwQUy6hR69
2020-07-19 04:00,James Vincent McMorrow,Rising Water,296413,3e288OThYet2Tjbgq8gGla
2020-07-19 04:04,Rhye,The Fall,224680,35yZkNFNVosiHE6Uj0COVM
2020-07-19 04:08,Flamingosis,Football Head,224916,6i3i8Mm2ul9SdYxPWVnoDp
2020-07-19 04:10,Françoise Hardy,Comment te dire adieu,150386,6g5qyQrAcoBX4X7XjxBoTO
2020-07-19 04:12,Surfaces,Home,96000,29BKXMByRzQecx4ZG3eFtQ
2020-07-19 04:17,Fleetwood Mac,Silver Springs - 2004 Remaster,288786,2Y8BloifAHEn6GproQgPs7
2020-07-19 04:17,Temples,Oh the Saviour,38787,7aTL6T0ajAxzZcNHAMr1Wp
2020-07-20 19:35,Myd,Together We Stand,173784,4XmKrgMjWhiSfiIKtkI8NX
2020-07-20 19:35,Majestique,Moonlight,2972,33xypxZmJx2jfWLckv1KyT
2020-07-20 21:55,Majestique,Must Get There - Dubka Remix,306234,4akabTDyDj0agFz8Jat7xM
2020-07-20 21:55,Majestique,Moonlight,34063,33xypxZmJx2jfWLckv1KyT
2020-07-20 21:55,Majestique,Must Get There,18066,4akabTDyDj0agFz8Jat7xM
2020-07-20 23:37,Gregory Alan Isakov,San Luis,265024,7gDNQLV9cr8449LFrQbk5J
2020-07-21 03:32,Gregory Alan Isakov,Amsterdam,198439,7iQmjnDXYngWGsbjVnDc1U
2020-07-21 15:40,Majestique,Moonlight,130914,33xypxZmJx2jfWLckv1KyT
2020-07-22 00:21,The Clovers,Love Potion No. 9 - Remastered / Single Version,49416,5ytPMYb6dkoli8sNSEsdmZ
2020-07-22 00:22,Nina Simone,Go to Hell,41343,0xJIP7dF3yRrL2FUKQF4IO
2020-07-22 23:06,Miel,I'll Be Holding,938,21M6s9DMnK6HtXZ0Xb1dB5
2020-07-22 23:08,Miel,Columbus Day,123960,7kqOD6uPYSER2zOktviuKC
2020-07-23 00:06,Miel,Tourist Season,111239,3h7mGvJtj8FdYAo0PCOavb
2020-07-23 00:07,Jon Brion,"Row - From ""Eternal Sunshine of the Spotless Mind""/Score",45290,1MAeLzBF3xsg6fpRZztyCD
2020-07-24 00:47,Miel,Tourist Season,12722,3h7mGvJtj8FdYAo0PCOavb
2020-07-24 00:47,Miel,Columbus Day,123960,7kqOD6uPYSER2zOktviuKC
2020-07-24 23:11,Miel,Columbus Day,123960,7kqOD6uPYSER2zOktviuKC
2020-07-24 23:13,Miel,Tourist Season,162289,3h7mGvJtj8FdYAo0PCOavb
2020-07-24 23:17,Miel,I'll Be Holding,201967,21M6s9DMnK6HtXZ0Xb1dB5
2020-07-24 23:19,Miel,Must Be Fine,150794,2hKt27HZBcB5Zm6HfKDSJR
2020-07-25 17:07,Miel,Columbus Day,123960,7kqOD6uPYSER2zOktviuKC
2020-07-25 17:10,Miel,Tourist Season,162289,3h7mGvJtj8FdYAo0PCOavb
2020-07-25 17:13,Miel,I'll Be Holding,201967,21M6s9DMnK6HtXZ0Xb1dB5
2020-07-25 17:16,Miel,Must Be Fine,150794,2hKt27HZBcB5Zm6HfKDSJR
2020-07-25 17:19,Miel,Mean Something,173881,4BCzoL9EjGjkPcmvL4vVdZ
2020-07-25 17:21,Miel,Shrine,145867,7jg6ae8dzSp86jW9SeOQzq
2020-07-25 17:25,Miel,Early Hours,197502,2c5cbCrTsnZ1s4PAsNvRYP
2020-07-25 17:27,Miel,Must Be Fine,150794,2hKt27HZBcB5Zm6HfKDSJR
2020-07-25 17:30,Perfume Genius,Slip Away,165329,13yxz52EwElyue9PLrqcZY
2020-07-25 17:36,Lucy Dacus,Night Shift,391829,1yYlpGuBiRRf33e1gY61bN
2020-07-25 17:41,Soccer Mommy,Drive,272545,5YYIPLmYIkAle6s7Kf34qI
2020-07-25 17:44,Empress Of,When I'm With Him,193946,3R2h3T80Ee7Ip18gXWs9SJ
2020-07-25 17:47,Yumi Zouma,Depths (Pt. I),170027,3vQnNDQlbRWLbtHTHC7WKn
2020-07-25 17:49,Caroline Polachek,So Hot You're Hurting My Feelings,129497,5B6Kjha6RRIMWGN7zGsAaT
2020-07-25 23:08,Caroline Polachek,So Hot You're Hurting My Feelings,30464,5B6Kjha6RRIMWGN7zGsAaT
2020-07-25 23:10,Miel,Columbus Day,123960,7kqOD6uPYSER2zOktviuKC
2020-07-25 23:12,Miel,Tourist Season,162289,3h7mGvJtj8FdYAo0PCOavb
2020-07-25 23:15,Miel,Must Be Fine,5333,2hKt27HZBcB5Zm6HfKDSJR
2020-07-25 23:15,Miel,I'll Be Holding,17024,21M6s9DMnK6HtXZ0Xb1dB5
2020-07-27 20:53,Majestique,Must Get There - Dubka Remix,355752,4akabTDyDj0agFz8Jat7xM
2020-07-27 20:53,Majestique,Must Get There - Radio Edit,4249,4iDO33xws11JfKgkiWyLo5
2020-07-27 20:53,Majestique,Must Get There,2414,4akabTDyDj0agFz8Jat7xM
2020-07-27 20:55,Amber Mark,Waiting - Demo,101475,6sqjaO9q52sNKJ8S4x53DD
2020-07-27 20:57,Amber Mark,Heart-Shaped Box,169626,3t9UffGSsulotQbSLrQTWY
2020-07-27 21:01,Phoebe Bridgers,I See You,190093,6Xa2Y4EP6wossxPv1kUy2c
2020-07-27 21:04,Adam Melchor,Real Estate,216000,2VvTMIXG760UiG9OSiFt9j
2020-07-27 21:08,Kacey Musgraves,"Oh, What a World 2.0 - Earth Day Edition",219320,2vTnFQO21943vBiaLhv4X5
2020-07-27 21:11,Phoebe Bridgers,Kyoto,184534,49UDOG8DoBajXTJSTqfRMg
2020-07-28 19:39,Air,La femme d'argent,53170,6tEaLXZlN8b71vWV1SSsRf
2020-07-28 19:48,Polo & Pan,Feel Good,139135,3NMFWhIDAdDGX3xmXOxHyo
2020-07-28 19:51,Fatboy Slim,Gangster Trippin - Sultan + Shepard Remix,184575,19VVmenPRBEdWwg0Vp2lKh
2020-07-28 22:12,Danika Smith,Suit of Armour,227714,59kLAuggOOGZiVaVQQCMra
2020-07-28 22:17,Angelo De Augustine,I Could Be Wrong,249184,6jPoKxDEfliHHWCuhTnr9n
2020-07-28 22:25,Photay,The People,304772,6ySrRsMn2iZkeASEtyj21h
2020-07-28 22:29,Kacy Hill,I Believe In You (feat. Francis and the Lights),215735,6RVfUzvTSESecF5ESmVRh8
2020-07-28 22:31,Spang Sisters,King Prawn the 1st,156788,3VZ1ARNZNzw0uUNLRESKWU
2020-07-28 22:36,fleet.dreams,EKG - Club Mix,306696,3R6FntVNKj4DNywzoXb8uv
2020-07-28 22:39,Subculture,The River Bend,175010,0R7q8BHMfRYp38u8hQ1OwA
2020-07-28 22:47,King Pari,Sunshine,211624,3QO8rNsIimdPksd7QlD6d7
2020-07-28 23:54,Miel,Mean Something,131935,4BCzoL9EjGjkPcmvL4vVdZ
2020-07-28 23:55,Fatboy Slim,Gangster Trippin - Sultan + Shepard Remix,6517,19VVmenPRBEdWwg0Vp2lKh
2020-07-29 01:12,Sofi Tukker,Swing - Vini Vici & WHITENO1SE Remix,78247,2EoLyegTMspiWsV4mu6iXD
2020-07-29 01:12,Nick Hakim,I Don't Know,10197,6ejOqrr7r2LcUDxIqZyygp
2020-07-29 01:12,Nick Hakim,QADIR - Single Version,6091,4SGV6Us8HHNY4d1ysiq2cZ
2020-07-29 01:17,Nick Hakim,I Don't Know,289671,6ejOqrr7r2LcUDxIqZyygp
